ID_REF,GSM3586432,GSM3586433,GSM3586434,GSM3586435
FAM5C,2.074477159,2.225603597,2.212128647,2.156622271
PTGS2,4.847062834,5.477148985,4.70564253,7.945970417
PDC,1.814461046,1.940698662,1.735142428,1.854151157
TPR,7.534400136,7.60522253,7.819219485,7.667586508
SKA2L,1.746167839,2.279955142,2.252464003,1.406815219
3110040M04RIK,3.083150888,2.787425415,3.072505735,2.758840284
IVNS1ABP,5.554824057,5.810599585,6.124979198,6.311037623
1190005F20RIK,4.82112741,5.350398039,5.641562226,5.454176217
FAM129A,5.884509434,5.440535847,5.137130407,5.216088839
EDEM3,5.190319608,5.57678279,5.411992457,5.403581471
GLT25D2,1.745763691,1.795768091,2.235929423,1.748930821
APOBEC4,1.265359345,1.120654252,1.462264782,1.172168826
ARPC5,6.157365805,6.5334278,5.53723475,6.862186344
NCF2,5.162678474,5.654755501,5.225305515,5.82428752
NMNAT2,4.554137031,3.760632245,4.218573032,3.601123571
1700012A16RIK,2.021983721,1.867412573,2.155129046,1.984187003
RGS8,3.08107506,2.493331049,3.291274508,2.590683227
RGS16,4.316765395,6.712540417,4.723794107,7.283982526
RNASEL,4.347535522,5.740718112,4.556030976,5.725385083
GM5531,2.183513329,2.302476218,2.374100284,2.509888239
TEDDM1,2.057760876,2.253585955,2.15071572,2.062969833
GLUL,7.033558946,7.99526864,7.942009236,7.655687445
A930039A15RIK,1.830734839,2.667684169,2.319780093,1.942805531
STX6,4.247935259,4.367581668,3.43164107,4.625519828
ACBD6,5.612918553,5.354621876,5.283867014,4.877884693
TOR1AIP2,3.694371324,3.7952414,3.484152734,3.771155751
NPHS2,1.799910273,1.917888516,1.942891434,1.763337074
RPL35,9.64287651,9.811541037,9.456803694,9.753938296
CSNK2A1,6.128527658,6.200749935,5.815314981,6.512677642
ABL2,2.70722871,2.706873517,2.560269529,3.352445253
2810417H13RIK,3.822615578,6.039242838,4.739703759,5.600497778
ANGPTL1,4.438001746,4.970546687,4.582306827,3.484174519
GM10531,1.769001209,1.737700082,1.879343093,1.492802377
2810025M15RIK,6.857629184,6.523694147,5.983448801,6.303662918
BC026585,3.126326603,3.465223557,2.244700545,2.938222017
SEC16B,3.523191387,3.709208383,2.97159771,3.131315734
ASTN1,3.151564576,2.58133092,2.821680283,2.49706724
MIR488,1.752587233,1.74458184,2.390240727,1.557115687
RFWD2,6.132723337,6.113334638,6.363207839,6.58089015
TNR,2.697110696,2.113539354,2.243522875,2.21689448
GM10530,2.517431699,2.244710199,2.61243837,2.687223676
4930523C07RIK,5.695619055,4.8806757,5.454470483,5.029747391
MRPS14,4.775439677,5.830115323,5.875324725,5.961335777
RC3H1,6.048233002,6.266005695,6.038138309,6.516200711
SERPINC1,2.565541773,2.377163974,2.611392641,2.42746722
GAS5,8.843449563,8.344723688,8.906241883,8.637086571
SNORD47,3.811976142,4.366228541,4.744191402,4.558849775
CENPL,3.169683536,3.607539931,3.327986952,3.509383484
ANKRD45,2.066696557,2.153963658,2.139851274,1.595378763
TNFSF4,1.821282937,2.362071201,1.659970032,1.977881568
TNFSF18,2.579512937,2.151730899,2.015772946,2.009596233
PIGC,3.171947291,3.540912529,2.93756422,3.109194965
DNM3OS,4.306860958,5.003920788,4.069478529,4.963545579
DNM3,2.244087483,2.097644513,2.097416388,2.045490273
VAMP4,5.614741213,5.665370708,5.329608935,6.24466351
MYOC,4.007119223,2.551102186,4.565135871,2.361647301
RPSA-PS1,4.904763542,4.505337216,5.055613797,4.51779853
KIFAP3,5.104215573,4.891163646,4.686226037,4.209901986
SCYL3,4.27178801,4.177485436,3.950179025,4.428402625
2810422O20RIK,4.349421942,3.07497383,3.848845118,2.849914043
SELE,3.61108155,3.413019953,4.134490846,3.594205512
SELL,4.539345271,4.531739572,6.017330097,6.286023446
SELP,4.684971636,5.269289098,5.413428417,6.532456617
F5,3.483572015,2.720057526,2.520292329,7.52872668
SLC19A2,2.939413405,3.522805241,3.227270337,3.279026536
4930455F23RIK,5.052301045,3.919221696,4.462759033,4.45557073
NME7,3.687230606,3.843825742,3.657348197,3.242501625
DPT,8.182402436,7.586370624,7.693937612,6.788554146
GPR161,3.189088439,2.706577178,2.883345583,2.544540569
BRP44,7.761191649,7.051498126,8.898275884,6.924488475
ADCY10,1.406234677,1.840270342,1.404252697,1.300258628
CREG1,6.081211358,6.613091979,5.974036903,7.195738843
CD247,3.513360297,2.927323513,3.105794151,3.017932803
GPA33,2.222729034,1.938684277,2.451863424,2.030030565
ILDR2,3.416595234,2.991727322,2.90160963,2.841781498
TADA1,3.734945623,4.262721529,4.107003726,4.189545325
FAM78B,3.584593535,3.818650183,2.913172378,4.241188876
TMCO1,5.891949714,6.301002876,5.723203437,6.296038194
ALDH9A1,3.93593771,4.912252053,3.744012095,4.789449361
RXRG,2.44726664,2.066849182,2.393165731,1.697962592
LMX1A,2.791481226,2.651807401,2.584471454,2.382778969
RGS5,8.808486135,7.841740114,7.995469654,5.65288173
1700084C01RIK,3.149713818,2.015144261,2.059301648,2.134137384
UHMK1,1.88789869,2.02688222,2.420800312,2.028286015
SH2D1B2,1.556894859,1.224473436,1.372354604,1.171111458
SH2D1B1,1.94257552,2.129286184,1.985839855,2.257507179
1700015E13RIK,3.03048265,2.387045512,2.626063234,2.628900097
NOS1AP,2.252618047,1.960763232,2.638341828,2.2010284
GM7299,4.714649843,4.322988993,4.793074897,4.273796632
OLFML2B,5.628370221,6.972271446,4.665996595,5.298325394
DUSP12,2.644612404,2.736122047,2.677945053,2.571186049
GM10522,2.253772255,2.20101022,2.368281442,2.274060157
FCGR4,3.940242469,4.961346846,4.241771601,5.99946041
RNU1B1,4.003911007,3.684068847,3.924490574,3.947529681
1700009P17RIK,2.693526128,2.412526536,2.584325848,2.097813985
MPZ,2.538160817,2.217326477,2.891762818,2.139345737
NR1I3,2.465004534,2.406317312,2.501670257,2.060716211
APOA2,4.270852988,3.803114061,3.826356546,4.157694787
ADAMTS4,3.044952528,3.87647266,3.046668607,4.617539325
B4GALT3,4.025635206,4.154919843,3.086011876,4.075289655
DEDD,5.098568072,5.056172848,4.603660009,5.068140804
PFDN2,5.325992062,5.308755147,4.783839754,5.18669056
PVRL4,2.471081033,3.217837676,3.005796148,2.990200419
ARHGAP30,3.064323754,4.286075465,3.261410771,5.169190239
USF1,2.530349671,2.728796052,1.728085921,2.81255725
F11R,5.098792048,5.328660733,4.209742127,5.750147031
REFBP2,4.501450753,4.636762473,4.220410075,4.376072084
CD244,3.589015161,4.086818808,3.102509966,5.555684525
CD48,4.686225986,6.060803625,5.840945598,5.036239178
CCDC72,6.187492046,6.036170814,5.723820649,5.869203866
SLAMF1,3.482347882,2.444942494,2.875470723,5.821660271
CD84,5.236112545,6.22365065,5.414336415,7.259481195
GM10521,3.678084027,4.077334263,4.162738158,3.915054231
SLAMF6,2.542636785,2.574629923,5.506065582,3.144767574
COPA,6.389190441,6.959728308,5.841328178,6.649621868
PEX19,4.905337166,4.88719863,3.852210856,4.710521076
DCAF8,4.62513767,4.983198267,4.350060432,4.852782734
IGSF8,3.993701479,3.759505188,3.590830667,3.426521497
KCNJ10,3.114632183,2.946680791,3.257597426,2.78468971
PIGM,3.248596856,4.110117353,4.151453488,4.671644743
SLAMF9,4.104406058,5.057476879,4.470825872,3.793581752
IGSF9,2.580251576,2.562861525,2.655122124,2.455618592
TAGLN2,6.298699465,8.702264079,6.439199869,8.728759929
CCDC19,2.330304976,2.519427162,2.277831725,2.67616434
VSIG8,2.389507646,2.172225751,2.169202074,2.36515364
CRP,2.288400766,1.955182288,2.634786348,2.236649666
OLFR16,2.256397779,1.999336976,2.223823206,1.895903133
OLFR218,1.801380175,1.632589093,1.875500154,1.70550172
OLFR1404,2.164754036,1.600959043,1.917994725,1.635855624
OLFR418-PS1,1.425202899,1.401743764,1.616334921,1.638596305
AIM2,4.232427243,5.467938714,5.707307763,6.775039819
PYHIN1,4.402009546,4.749079574,5.883133659,5.040156373
E430029J22RIK,2.019493234,2.186808545,2.402670632,2.097137029
OLFR433,2.190035033,2.391474511,2.229425881,2.18970091
OLFR432,1.598212712,1.572762578,2.030904547,1.435177612
OLFR430,1.928684961,1.731199132,2.255219476,1.792482706
OLFR429,1.824746996,1.733983519,1.815334865,1.681513795
OLFR427,1.879324154,2.262058874,2.125095812,1.574019922
OLFR424,2.165138513,1.670513951,1.906839046,1.906839046
OLFR421,2.100381954,1.526102197,1.786121226,1.533728531
OLFR420,2.568579623,2.158837804,2.625835826,2.262967888
SPNA1,2.080738401,1.71173913,2.296475045,2.608273148
1810030J14RIK,1.799266609,1.320087338,1.436639069,1.128713922
OLFR417,1.913775295,1.699339952,1.95364193,1.780238719
OLFR248,1.847879201,1.780332936,1.793659236,1.784322053
OLFR414,2.064413516,2.277373961,1.975515835,2.109138574
OLFR220,2.720538223,2.195297324,2.822961429,2.241447339
FMN2,1.701032772,1.852173752,2.081048221,1.783572748
KMO,1.913140284,2.876795342,2.879456443,1.506720332
WDR64,1.662065662,1.716458136,2.30068651,1.566553758
EXO1,2.43646794,2.753669008,2.673566122,2.924679214
SDCCAG8,4.526843312,4.875903507,4.524176125,5.023825019
ZFP238,4.216603246,3.862281088,3.958275231,4.358119893
1700016C15RIK,1.922446706,1.500038296,1.895610784,1.55610245
GM16432,3.078885768,3.058284641,3.54801679,2.592914799
PPPDE1,6.024637862,5.337070333,4.921177586,5.106585027
GM9982,3.214015052,3.165656565,3.226008341,3.222516553
FAM36A,6.49367441,5.305235789,6.168159655,5.351777208
EFCAB2,2.117112313,1.795252844,2.048022796,2.113659011
KIF26B,3.027139287,3.918287408,2.739826135,2.941524863
CNST,4.14791454,3.337542678,4.205286147,4.032317345
SCCPDH,4.545280976,4.334960716,4.657390223,4.18418411
AHCTF1,2.346584445,1.851503157,2.175587565,1.819097426
CDC42BPA,6.003967877,5.657800215,5.548926186,5.607868561
ITPKB,4.696599574,4.864184639,4.073599073,5.167790785
PARP1,4.601300884,5.272208851,4.923651098,4.889332467
LIN9,3.653682687,3.838937145,4.005011482,3.427903779
ACBD3,6.08190069,6.481393105,5.716378728,6.606326773
G370120E05RIK,2.605243322,2.559993347,2.181541694,2.710395783
BC031781,3.55256783,4.146461995,2.861393036,5.213278962
LEFTY2,1.330416438,1.479518948,1.780303558,1.206450931
PYCR2,2.640731889,3.078516995,2.597777012,2.816950693
LEFTY1,2.960973724,2.460594279,2.890997086,3.003273261
TMEM63A,6.004226484,5.728063655,4.977685402,5.895577008
9130409I23RIK,1.888383704,1.607442975,2.000716556,1.471581742
CNIH4,7.022026046,7.604541676,7.020727989,7.870129526
A430110L20RIK,3.492808689,3.041154682,2.76049753,3.160878639
HAUS5,3.409424677,3.581971032,3.87201735,3.377308627
CNIH3,2.714246058,2.743933169,2.991981325,2.68522327
DNAHC14,1.501316944,1.532358385,1.830022079,1.622844575
SRP9,7.221686137,6.618384181,6.801378184,6.558324924
TRP53BP2,4.405880901,4.726709921,4.512604206,4.95383702
CAPN8,2.003760774,1.972941827,2.038888104,1.979717966
SUSD4,2.169317458,2.027002143,2.233454639,1.984750236
DUSP10,4.026306404,3.292597355,4.061145645,3.300651316
GM10240,9.396892061,9.207351333,9.155566405,9.210380736
RAB3GAP2,4.237339819,4.913599399,4.241071782,5.032412411
SNORA36B,1.672658344,1.593088558,1.62846153,1.444944006
MIR194-1,2.839303791,2.67097806,3.120217246,3.172566502
MIR215,2.085558544,2.538912932,2.632835193,4.673012702
BPNT1,3.230638986,3.429042684,3.349487668,3.276131786
EPRS,6.34939276,6.99370937,6.127294526,6.801821812
SLC30A10,2.763680257,2.688142843,2.593346442,2.57028705
GM3809,4.946070169,4.739772755,5.575091877,4.817116623
D1PAS1,2.275653768,1.926615042,2.452968846,1.912506841
GPATCH2,2.802168684,3.207770835,3.059726442,3.027017602
ESRRG,2.818461948,2.181946658,2.863928382,2.476214745
USH2A,2.046341167,1.899689119,2.430555666,2.026535158
PTPN14,6.936971664,5.726305893,5.472835903,4.890612025
ANGEL2,4.35759248,4.864708547,4.528694062,4.940576354
MFSD7B,2.691567361,3.488244306,3.025393479,3.857358643
1700022P22RIK,2.639902329,2.493308808,2.742960953,2.440890919
NSL1,2.625010341,3.175106594,3.13988681,3.253004106
BATF3,3.989902508,3.537487158,3.115752994,2.859217244
D730003I15RIK,3.874569392,3.733478174,3.625736579,4.010654193
TMEM206,3.331823695,4.246560812,3.066464678,4.020727447
INTS7,4.349421163,4.310437844,4.437199462,4.240653354
LPGAT1,4.938580969,5.528126849,4.951939651,5.656196725
NEK2,2.416786193,3.103395358,2.877693678,2.840432933
SLC30A1,4.38295438,4.052560757,4.554746674,4.118924111
RD3,2.685254327,2.48957917,2.714394396,2.335059076
GM10124,2.873509817,2.68196839,2.11066737,2.565331047
GM10516,2.321182357,1.937480294,2.068449371,1.997826331
KCNH1,2.451381395,2.174026335,2.696421341,2.349037672
IRF6,3.771176186,2.754364106,2.747788747,2.754364106
A130010J15RIK,2.879127161,2.671113176,2.708843377,2.559001231
LAMB3,2.871667268,2.389707996,2.558361277,2.476444573
PLXNA2,5.322472839,4.672539302,4.788204021,4.936259001
CD34,7.940713902,6.678580198,6.859311558,6.381117398
A330023F24RIK,3.481899529,3.286963026,3.523737962,4.688041332
MIR29B-2,3.92173486,2.153753551,3.241969594,3.144155517
MIR29C,5.325485311,3.940577016,5.227396378,5.622905994
XKR4,2.905704274,2.355051451,3.011089944,2.228510022
RP1,1.537850623,1.546194888,1.59291025,1.448526837
SOX17,3.879045523,3.678438608,4.000699531,3.473883591
MRPL15,3.888013183,4.432223291,4.058821462,4.613897982
HMGB3,5.008946441,4.89146645,4.958499372,5.224207372
RGS20,2.079046696,2.398910039,2.147713058,1.936806305
NPBWR1,2.010083862,1.79882974,2.155066102,1.914761212
SNTG1,2.240321117,2.187043523,2.853751986,2.101761742
CKS2,5.82774268,6.562550604,5.737453501,6.440801616
MYBL1,2.699651463,3.410008597,4.259393426,2.887877826
VCPIP1,4.618331513,4.807152266,4.438423332,4.713709128
SNORD87,1.853068793,1.720106107,1.986295386,2.593333317
GM10567,3.650182416,3.262387192,3.489156228,3.370068934
LRRC67,1.648648884,1.423874508,1.65064064,1.271524125
COPS5,6.724759195,6.500339457,6.300207765,6.654055898
ARFGEF1,5.477235679,5.434185435,5.776051123,6.084739828
CPA6,1.8351847,1.420591533,1.787764746,1.39001425
SLCO5A1,1.644973084,1.829874691,2.208926951,1.608345591
PRDM14,2.083277365,1.951244575,2.541741802,1.927922635
NCOA2,5.134337162,4.965411732,5.218990918,5.321220109
TRAM1,7.188541271,7.189402672,6.948599498,7.147173095
LACTB2,4.417346545,4.37023348,5.234583137,4.485360523
GM5523,8.484278756,8.634462863,8.634978666,8.667841455
EYA1,4.209813149,2.84433258,4.166273414,2.696590193
SUMO2,7.814459221,8.126074925,7.531632934,8.32071171
TRPA1,2.283585323,1.67725674,1.965829976,1.885211986
GAPDH,9.370306587,9.499405885,9.696825847,9.733807652
GM106,2.063956335,2.3865519,2.362374051,2.281985254
4930444P10RIK,3.02903997,2.444702098,2.850939027,2.159302594
RPL7,9.114466437,9.353746758,9.063548041,9.285314677
STAU2,4.964022707,4.438102971,4.42383493,4.251060361
UBE2W,4.397990877,3.851766252,3.615658562,3.611543709
TCEB1,7.042930277,6.217251098,7.042850143,6.556983655
GM5828,3.999333241,3.762302409,3.225727785,3.729714441
JPH1,2.92908982,2.784384726,2.760716938,2.760716938
CRISP4,1.274958388,1.613518256,1.585398,1.556312409
DEFB44,1.260076917,1.003133409,1.807114389,1.042572996
DEFB18,1.447158268,1.41382358,1.784871689,1.357418882
DEFB41,1.513008263,1.208926201,1.404760396,1.416235957
HMGB1,8.86979757,8.945881068,8.412291338,9.115472708
GM2657,2.78145617,2.026544673,2.242551799,2.285989624
PKHD1,2.10170593,2.00284582,2.247297667,1.993722304
IL17F,2.656283673,2.601470011,2.85035741,2.286662843
MCM3,2.731022809,4.252426374,3.113634622,4.777499437
TRAM2,4.506074598,5.979977467,5.50376108,5.708780203
GM4956,2.471149909,2.375248212,2.890038609,2.358246865
KCNQ5,2.273080062,1.921117058,2.816251347,1.957109557
EIF3M,6.921783774,6.882646523,6.851831532,6.700201184
RIMS1,2.643449204,2.284229647,2.245180864,1.901179864
4933415F23RIK,1.994740639,1.884520936,2.367585076,1.899018459
GM6420,2.822448664,2.470502905,2.438540197,2.440243989
OGFRL1,4.572993824,5.143226993,4.701470322,5.748789487
SMAP1,6.426308306,6.407841893,6.245278269,6.529081594
FAM135A,5.36201289,4.285598897,4.728769692,3.679802228
COL19A1,2.118172867,2.24173253,2.310287558,1.991250844
ND4L,8.799688403,8.10359966,9.746175459,8.332066643
ATP6,9.252867011,8.463364077,9.908519368,8.868481543
COX2,9.978495366,9.366276602,10.47874237,9.551021184
BAI3,3.062382519,1.682321917,2.374806003,1.484224147
4931408C20RIK,1.867636629,1.561543446,1.929735773,1.842731713
LSM5,3.240338658,3.826184673,2.102886631,4.700137881
GM597,1.46449709,1.185055053,1.403735342,1.211532785
GM5697,2.949972428,2.465558631,2.584055039,2.525501624
GM9898,3.04996734,2.595120763,3.266039798,2.278215502
PHF3,6.235537668,6.344868824,6.705020651,6.462591571
PTP4A1,6.190490729,6.201448458,7.136643397,6.965170945
GM5415,2.517091867,2.178631303,2.376414085,2.099809536
PRIM2,2.523837814,3.675363263,3.030185289,4.027908593
BAG2,3.999362049,3.847900948,3.798933965,3.84084546
ZFP451,3.847614076,3.925160251,4.553059441,3.855145152
GM15455,5.344617812,6.40976413,5.157266301,6.129474567
BEND6,2.922390731,2.780987351,3.158126488,2.75178881
CCDC115,4.139413926,3.812219357,3.58425411,3.740956445
PRSS40,1.948524351,2.046417269,2.481713257,1.954334483
1700101I19RIK,2.866085759,2.689569152,2.967604255,2.762399496
FAM168B,6.254024161,6.563791175,6.013269208,6.479724587
UGGT1,5.088024532,5.507455099,4.674953785,5.575708882
NEURL3,4.532055485,5.228690362,4.87089195,6.300938113
4632411B12RIK,4.877973035,4.956282639,4.445775096,5.183981225
LMAN2L,2.338614482,3.268899773,2.894542404,3.001450754
ANKRD23,3.907778242,4.296564684,4.128477131,4.032116568
ANKRD39,2.920669119,3.041757526,2.841851298,2.845281023
SEMA4C,2.934963416,2.881041337,2.753193693,2.786595044
FAM178B,3.077764295,2.840900027,4.061478326,2.523549393
ACTR1B,3.898905192,4.894291855,3.692327473,4.851456622
TMEM131,6.339818248,6.641762056,6.466863512,6.367943683
RPL12,9.857868593,9.203534238,9.887068898,9.232554197
6330578E17RIK,5.714441414,5.872039749,5.735767719,6.216490556
MGAT4A,4.724395093,4.858626081,4.445167636,5.579016401
2010300C02RIK,2.3601169,2.209212302,2.475030029,2.150872347
TSGA10,2.653399344,2.738336465,2.715969207,2.404698321
MITD1,4.502648091,4.212890982,4.305887946,4.212665141
LYG2,1.892367467,1.571043256,2.517569338,1.717092509
LYG1,1.954414359,1.861400188,2.152797243,1.80848663
TXNDC9,5.818124626,5.550027973,5.665630186,5.465659198
REV1,4.28008268,3.806651852,3.911061609,4.051368727
AFF3,3.721402655,3.405913963,4.397096885,3.223723883
LONRF2,2.566246008,2.369855948,2.454020043,2.368175753
CHST10,2.596844957,2.478933693,3.052791341,2.608753853
TBC1D8,5.245346957,4.527970324,4.563163082,4.54729964
RNF149,4.523788839,5.38769168,3.714006756,6.294819326
GM5100,3.822762154,3.833005281,3.694277255,4.035364513
CREG2,2.726228497,2.612397507,2.780097445,2.521012823
RFX8,1.907125745,1.634049459,1.852411254,1.765885503
MFSD9,2.265427367,2.412156681,2.587333268,2.438926951
2610017I09RIK,1.375498214,1.167903839,1.496085121,1.23241142
TGFBRAP1,4.103454362,4.617634134,4.161789557,4.503046998
FHL2,5.761739658,5.946105649,5.240114023,5.170920514
UXS1,4.823150328,5.71391581,4.928635017,5.531921734
A530098C11RIK,2.223317631,2.35533805,3.484499651,2.991765631
1700029F09RIK,3.304086461,3.804262123,3.143461441,4.132975945
KDELC1,4.154104083,4.858254063,4.522862386,4.707116101
4832428D23RIK,1.859876145,1.958765063,1.933306318,1.763019441
TXN1,6.959489161,7.312615442,7.131626031,7.492805313
COL5A2,4.559896509,5.879860531,3.742717945,5.162372066
MYL6,9.622940525,9.473596523,8.720942922,9.844565855
SLC40A1,2.611079373,2.955727372,2.109831742,4.309747916
GM4776,1.650116262,1.212161049,1.620817129,1.27163595
SLC39A10,4.801154731,4.914467056,5.120321055,4.619413793
DNAJB6,5.324348112,6.299892481,6.490413664,6.582421806
OBFC2A,4.350299551,4.854209788,6.398168931,5.860718173
MYO1B,4.839324328,4.937463888,4.557044618,4.737347936
RPL15,6.339337319,8.475035656,7.249038753,8.602765532
GLS,5.438264804,4.911359752,4.909982392,5.233533451
NAB1,5.85273528,5.34247993,5.269678982,5.916119139
GM5976,3.807158074,3.51739124,4.001085569,3.321133088
